"txn_id","date","entity_id","type","gl_account","cost_centre","counterparty_id","counterparty_name","description","amount_native","currency","amount_pln","fx_rate","payment_terms_days","due_date","payment_date","is_overdue","days_overdue","status","approved_by","is_anomaly","anomaly_type"
"TXN0008858","2020-07-16","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0014","PPUH Holewa","Invoice #INV-899521 - Product delivery","6205.36","USD","24868.0","4.0075","45","2020-08-30","2020-09-08","True","2156","PAID","Susan Mcmahon","False",""
"TXN0008859","2020-07-21","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0128","Speer e.V.","Invoice #INV-777166 - Monthly retainer","7837.28","USD","29786.36","3.8006","30","2020-08-20","2020-08-18","False","0","PAID","Dr. Bertram Noack","False",""
"TXN0008860","2020-07-30","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0137","Clark-Sandoval","Invoice #INV-069812 - Service contract","8207.04","USD","31420.66","3.8285","14","2020-08-13","2020-08-15","True","2173","PAID","Morgan Cordova","False",""
"TXN0008861","2020-07-19","FINCORP-SE","EXPENSE","6020","CC-SALES-DE","V0025","Gumprich GbR","Invoice #VI-994990 - Facilities & Rent","25286.93","PLN","25286.93","1.0","30","2020-08-18","2020-08-25","False","0","PAID","Jesse Rivera","False",""
"TXN0008862","2020-07-25","FINCORP-SE","EXPENSE","6050","CC-LOG","V0036","Zirme","Invoice #VI-707384 - Travel","13665.29","PLN","13665.29","1.0","14","2020-08-08","2020-08-05","False","0","PAID","Annita Reichmann B.A.","False",""
"TXN0008863","2020-07-24","FINCORP-SE","EXPENSE","6020","CC-HR","V0025","Gumprich GbR","Invoice #VI-953269 - Facilities & Rent","17252.91","PLN","17252.91","1.0","30","2020-08-23","2020-08-24","False","0","PAID","Kalina Zugaj","False",""
"TXN0008864","2020-07-28","FINCORP-SE","EXPENSE","6020","CC-MGMT","V0025","Gumprich GbR","Invoice #VI-694515 - Facilities & Rent","34289.42","PLN","34289.42","1.0","30","2020-08-27","2020-08-29","False","0","PAID","pan Cezary Ciemięga","False",""
"TXN0008865","2020-07-09","FINCORP-SE","EXPENSE","6030","CC-SALES-SE","V0015","Klotz Stiftung & Co. KGaA","Invoice #VI-333243 - IT & Software","3379.02","USD","14026.98","4.1512","30","2020-08-08","2020-08-10","False","0","PAID","Angelika Kliszcz","False",""
"TXN0008866","2020-07-13","FINCORP-SE","EXPENSE","6090","CC-HR","V0027","Hellwig e.V.","Invoice #VI-639866 - Energy & Utilities","13942.18","PLN","13942.18","1.0","14","2020-07-27","2020-07-31","False","0","PAID","Dr. Siegmar Salz","False",""
"TXN0008867","2020-07-14","FINCORP-SE","EXPENSE","6050","CC-SALES-DE","V0038","Arnold LLC","Invoice #VI-790507 - Travel","22944.3","PLN","22944.3","1.0","14","2020-07-28","2020-07-31","False","0","PAID","Prof. Lore Hornig","False",""
"TXN0008868","2020-07-27","FINCORP-SE","EXPENSE","5030","CC-FIN","V0050","Butte","Invoice #VI-999325 - Manufacturing Equipment","6892.83","EUR","31345.13","4.5475","60","2020-09-25","2020-10-01","False","0","PAID","Ronald Best","False",""
"TXN0008869","2020-07-06","FINCORP-SE","EXPENSE","6040","CC-PROC","V0032","FPUH Borysiewicz","Invoice #VI-951810 - Marketing","6459.19","EUR","29621.86","4.586","30","2020-08-05","2020-08-12","False","0","PAID","Daniel Kelly","False",""
"TXN0008870","2020-07-18","FINCORP-SE","EXPENSE","6060","CC-MFG","V0020","Hertrampf Wiek GmbH","Invoice #VI-585015 - Professional Services","5219.69","EUR","22662.34","4.3417","30","2020-08-17","2020-08-19","False","0","PAID","Pasquale Scholz-Etzler","False",""
"TXN0008871","2020-07-24","FINCORP-SE","EXPENSE","6050","CC-RND","V0036","Zirme","Invoice #VI-079282 - Travel","12839.71","PLN","12839.71","1.0","14","2020-08-07","2020-08-13","False","0","PAID","Fabian Wolańczyk","False",""
"TXN0008872","2020-07-30","FINCORP-SE","EXPENSE","6100","CC-MGMT","V0040","Gutierrez Inc","Invoice #VI-144187 - Maintenance","29435.29","PLN","29435.29","1.0","30","2020-08-29","2020-08-27","False","0","PAID","Derek Carroll","False",""
"TXN0008873","2020-07-05","FINCORP-SE","EXPENSE","6030","CC-FIN","V0015","Klotz Stiftung & Co. KGaA","Invoice #VI-387300 - IT & Software","6774.51","USD","26417.22","3.8995","30","2020-08-04","2020-08-02","False","0","PAID","Sabrina Reyes","False",""
"TXN0008874","2020-07-28","FINCORP-SE","EXPENSE","5030","CC-MFG","V0050","Butte","Invoice #VI-267655 - Manufacturing Equipment","5179.29","EUR","22840.13","4.4099","60","2020-09-26","2020-09-29","False","0","PAID","Patryk Nalazek","False",""
"TXN0008875","2020-07-08","FINCORP-SE","EXPENSE","6030","CC-IT","V0018","Ryan-Harper","Invoice #VI-128234 - IT & Software","4139.28","USD","15420.88","3.7255","30","2020-08-07","2020-08-05","False","0","PAID","Mieszko Natanek","False",""
"TXN0008876","2020-07-13","FINCORP-SE","EXPENSE","5030","CC-HR","V0050","Butte","Invoice #VI-704733 - Manufacturing Equipment","3859.66","EUR","17255.0","4.4706","60","2020-09-11","2020-09-09","False","0","PAID","Monja Reising","False",""
"TXN0008877","2020-07-05","FINCORP-SE","EXPENSE","6060","CC-IT","V0022","Stout Ltd","Invoice #VI-472592 - Professional Services","2765.63","EUR","12311.49","4.4516","30","2020-08-04","2020-08-05","False","0","PAID","Patricia Sanchez","False",""
"TXN0008878","2020-07-07","FINCORP-SE","EXPENSE","5030","CC-HR","V0050","Butte","Invoice #VI-089373 - Manufacturing Equipment","3070.89","EUR","13868.43","4.5161","60","2020-09-05","2020-09-04","False","0","PAID","Anastazja Łaś","False",""
"TXN0008879","2020-07-13","FINCORP-SE","EXPENSE","6030","CC-RND","V0017","Ware and Sons","Invoice #VI-594704 - IT & Software","4257.26","USD","17976.3","4.2225","30","2020-08-12","2020-08-14","False","0","PAID","Tymon Bembenek","False",""
"TXN0008880","2020-07-13","FINCORP-SE","EXPENSE","5030","CC-HR","V0048","PPUH Hyży i syn s.c.","Invoice #VI-907171 - Manufacturing Equipment","5810.84","EUR","25977.93","4.4706","60","2020-09-11","2020-09-17","False","0","PAID","pani Aniela Kozieja","False",""
"TXN0008881","2020-07-28","FINCORP-SE","EXPENSE","5030","CC-IT","V0048","PPUH Hyży i syn s.c.","Invoice #VI-072909 - Manufacturing Equipment","5699.45","EUR","25134.0","4.4099","60","2020-09-26","2020-09-28","False","0","PAID","Dipl.-Ing. Eleni Lehmann B.Eng.","False",""
"TXN0008882","2020-07-03","FINCORP-SE","EXPENSE","5010","CC-LOG","V0006","Mitchell  Smith and Reed","Invoice #VI-231690 - Raw Materials","26596.78","PLN","26596.78","1.0","30","2020-08-02","2020-08-08","False","0","PAID","Amanda Glass","False",""
"TXN0008883","2020-07-04","FINCORP-SE","EXPENSE","6030","CC-RND","V0015","Klotz Stiftung & Co. KGaA","Invoice #VI-044588 - IT & Software","8438.35","USD","32837.85","3.8915","30","2020-08-03","2020-08-07","False","0","PAID","Courtney Simmons","False",""
"TXN0008884","2020-07-20","FINCORP-SE","EXPENSE","5010","CC-MGMT","V0003","Moore  Barrett and Castro","Invoice #VI-999028 - Raw Materials","17296.66","PLN","17296.66","1.0","30","2020-08-19","2020-08-24","False","0","PAID","Romuald Stadelmann B.Eng.","False",""
"TXN0008885","2020-07-04","FINCORP-SE","EXPENSE","6090","CC-SALES-SE","V0028","Spółdzielnia Indyk Sp. z o.o.","Invoice #VI-498007 - Energy & Utilities","14562.05","PLN","14562.05","1.0","14","2020-07-18","2020-07-24","False","0","PAID","Kristin Webster","False",""
"TXN0008886","2020-07-18","FINCORP-SE","EXPENSE","6050","CC-SALES-SE","V0036","Zirme","Invoice #VI-504123 - Travel","29993.21","PLN","29993.21","1.0","14","2020-08-01","2020-08-05","False","0","PAID","David Graves","False",""
"TXN0008887","2020-07-19","FINCORP-SE","EXPENSE","6100","CC-SALES-DE","V0039","Kelley-Chen","Invoice #VI-590861 - Maintenance","20458.54","PLN","20458.54","1.0","30","2020-08-18","2020-08-20","False","0","PAID","Jacek Olchawa","False",""
"TXN0008888","2020-07-24","FINCORP-SE","EXPENSE","6060","CC-HR","V0020","Hertrampf Wiek GmbH","Invoice #VI-886249 - Professional Services","7240.92","EUR","32079.47","4.4303","30","2020-08-23","2020-08-27","False","0","PAID","Elizabeth Johnson","False",""
"TXN0008889","2020-07-29","FINCORP-SE","EXPENSE","5010","CC-IT","V0001","Baker-Johnson","Invoice #VI-886316 - Raw Materials","27632.67","PLN","27632.67","1.0","30","2020-08-28","2020-09-01","False","0","PAID","Ewa Bieniak","False",""
"TXN0008890","2020-08-17","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0174","PPUH Prygiel-Kaczan Sp.j.","Invoice #INV-714121 - Product delivery","3478.53","USD","14036.9","4.0353","14","2020-08-31","2020-09-03","True","2155","PAID","Angelika Kranc","False",""
"TXN0008891","2020-08-02","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0044","Grupa Szmurło Sp.k.","Invoice #INV-586293 - Service contract","5067.16","USD","19101.18","3.7696","30","2020-09-01","2020-09-02","True","2154","PAID","Heather Ellis MD","False",""
"TXN0008892","2020-08-28","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0073","Patberg AG","Invoice #INV-221773 - Product delivery","3894.07","USD","14582.5","3.7448","30","2020-09-27","2020-10-02","True","2128","PAID","Beatrice Ackermann B.A.","False",""
"TXN0008893","2020-08-04","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0143","Key  Green and Thomas","Invoice #INV-439284 - Service contract","3785.28","USD","15267.93","4.0335","14","2020-08-18","2020-08-17","False","0","PAID","Erik Butler","False",""
"TXN0008894","2020-08-18","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0137","Clark-Sandoval","Invoice #INV-000908 - Product delivery","3963.86","USD","16208.61","4.0891","14","2020-09-01","2020-09-07","True","2154","PAID","Aniela Bik","False",""
"TXN0008895","2020-08-16","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0003","FPUH Cybul-Prejs Sp.k.","Invoice #INV-602012 - Logistics fee","5293.44","USD","21362.2","4.0356","45","2020-09-30","2020-10-03","True","2125","PAID","Robert Miller","False",""
"TXN0008896","2020-08-23","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0198","Krause Kostolzin KG","Invoice #INV-686603 - Logistics fee","3783.68","USD","14364.0","3.7963","14","2020-09-06","2020-09-11","True","2149","PAID","Nicolai Mühle","False",""
"TXN0008897","2020-08-17","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0103","Kuświk-Mich s.c.","Invoice #INV-970564 - Service contract","6599.58","USD","26631.3","4.0353","30","2020-09-16","2020-09-12","False","0","PAID","Ing. Conrad Jäntsch","False",""
"TXN0008898","2020-08-17","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0179","Gibbs-White","Invoice #INV-651887 - Service contract","3047.95","USD","12299.41","4.0353","14","2020-08-31","2020-09-10","True","2155","PAID","Wiltrud Jungfer-Koch II","False",""
"TXN0008899","2020-08-02","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0101","Łukowicz-Huszcza i syn s.c.","Invoice #INV-133994 - Service contract","4010.48","USD","15117.91","3.7696","30","2020-09-01","2020-08-28","False","0","PAID","Dustin Turner","False",""
"TXN0008900","2020-08-10","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0126","Kraushaar","Invoice #INV-904059 - Monthly retainer","4991.8","USD","20618.65","4.1305","30","2020-09-09","2020-09-11","True","2146","PAID","Mariusz Początek","False",""
"TXN0008901","2020-08-21","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0121","Wilcox  Ross and Mullen","Invoice #INV-871253 - Monthly retainer","3765.56","USD","14637.85","3.8873","30","2020-09-20","2020-09-22","True","2135","PAID","pani Eliza Lesisz","False",""
"TXN0008902","2020-08-15","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0033","Lindau Reinhardt KG","Invoice #INV-103868 - Logistics fee","4969.94","USD","19318.64","3.8871","45","2020-09-29","2020-10-07","True","2126","PAID","Richard Walton","False",""
"TXN0008903","2020-08-03","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0112","Fundacja Kunert S.A.","Invoice #INV-275069 - Monthly retainer","7252.51","USD","26300.52","3.6264","30","2020-09-02","2020-08-31","False","0","PAID","John Hill","False",""
"TXN0008904","2020-08-07","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0138","Fundacja Grunt S.A.","Invoice #INV-114556 - Service contract","6973.08","USD","27709.63","3.9738","14","2020-08-21","2020-08-30","True","2165","PAID","Friedrich Reinhardt B.A.","False",""
"TXN0008905","2020-08-14","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0148","Hoffman-Kidd","Invoice #INV-178158 - Service contract","4083.17","USD","16751.63","4.1026","14","2020-08-28","2020-08-29","True","2158","PAID","Norma Junck","False",""
"TXN0008906","2020-08-11","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0107","Spółdzielnia Rajda","Invoice #INV-332620 - Monthly retainer","4870.3","USD","19965.78","4.0995","30","2020-09-10","2020-09-20","True","2145","PAID","Dipl.-Ing. Gaetano Hornig B.Sc.","False",""
"TXN0008907","2020-08-30","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0105","Eberhardt GmbH & Co. OHG","Invoice #INV-939642 - Service contract","5065.0","USD","20217.97","3.9917","30","2020-09-29","2020-09-24","False","0","PAID","Kajetan Frukacz","False",""
"TXN0008908","2020-08-16","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0104","Nijak Sp.j.","Invoice #INV-382755 - Product delivery","5586.92","USD","22546.56","4.0356","30","2020-09-15","2020-09-16","True","2140","PAID","Natan Wita","False",""
"TXN0008909","2020-08-24","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0049","Wojtaszczyk-Brudny Sp. z o.o.","Invoice #INV-381708 - Monthly retainer","3203.23","USD","13304.93","4.1536","30","2020-09-23","2020-09-24","True","2132","PAID","Jessica Peters","False",""
"TXN0008910","2020-08-09","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0116","Wicha-Magryta s.c.","Invoice #INV-029120 - Product delivery","5616.35","USD","21704.37","3.8645","30","2020-09-08","2020-09-10","True","2147","PAID","Laura Vega","False",""
"TXN0008911","2020-08-08","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0054","Huhn Hein AG","Invoice #INV-345900 - Service contract","5412.11","USD","21022.81","3.8844","30","2020-09-07","2020-09-09","True","2148","PAID","Eric Hunter","False",""
"TXN0008912","2020-08-26","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0027","Rodgers  Myers and Shaw","Invoice #INV-765676 - Product delivery","5542.8","USD","22627.94","4.0824","45","2020-10-10","2020-10-08","False","0","PAID","Leon Minkina","False",""
"TXN0008913","2020-08-20","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0102","Jones PLC","Invoice #INV-739162 - Service contract","4888.86","USD","18577.2","3.7999","30","2020-09-19","2020-09-14","False","0","PAID","pani Sara Jerzyk","False",""
"TXN0008914","2020-08-01","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0109","Vogt Drubin KG","Invoice #INV-325591 - Logistics fee","3648.42","USD","14264.23","3.9097","30","2020-08-31","2020-08-29","False","0","PAID","Cezary Kujawiak","False",""
"TXN0008915","2020-08-07","FINCORP-SE","EXPENSE","5010","CC-SALES-SE","V0005","Oliver-Wiggins","Invoice #VI-777561 - Raw Materials","15610.84","PLN","15610.84","1.0","30","2020-09-06","2020-09-07","False","0","PAID","Miłosz Starek","False",""
"TXN0008916","2020-08-17","FINCORP-SE","EXPENSE","6050","CC-FIN","V0037","Scott and Sons","Invoice #VI-227461 - Travel","25168.31","PLN","25168.31","1.0","14","2020-08-31","2020-08-29","False","0","PAID","Szymon Broniarek","False",""
"TXN0008917","2020-08-24","FINCORP-SE","EXPENSE","6040","CC-FIN","V0032","FPUH Borysiewicz","Invoice #VI-730421 - Marketing","4486.34","EUR","19082.18","4.2534","30","2020-09-23","2020-09-21","False","0","PAID","Susanna Eckbauer","False",""
"TXN0008918","2020-08-09","FINCORP-SE","EXPENSE","6050","CC-HR","V0038","Arnold LLC","Invoice #VI-916651 - Travel","33338.69","PLN","33338.69","1.0","14","2020-08-23","2020-08-20","False","0","PAID","Eryk Hawrylak","False",""
"TXN0008919","2020-08-20","FINCORP-SE","EXPENSE","5030","CC-HR","V0050","Butte","Invoice #VI-871023 - Manufacturing Equipment","5328.73","EUR","23692.08","4.4461","60","2020-10-19","2020-10-24","False","0","PAID","Raymond Miller","False",""
"TXN0008920","2020-08-03","FINCORP-SE","EXPENSE","5040","CC-FIN","V0012","Olson PLC","Invoice #VI-853287 - Logistics & Freight","4278.21","EUR","18816.44","4.3982","45","2020-09-17","2020-09-20","False","0","PAID","Ada Pela","False",""
"TXN0008921","2020-08-28","FINCORP-SE","EXPENSE","5010","CC-SALES-DE","V0004","Harrison  Smith and Phillips","Invoice #VI-587225 - Raw Materials","20198.19","PLN","20198.19","1.0","30","2020-09-27","2020-09-24","False","0","PAID","Kajetan Drej","False",""
"TXN0008922","2020-08-21","FINCORP-SE","EXPENSE","6090","CC-SALES-DE","V0027","Hellwig e.V.","Invoice #VI-489138 - Energy & Utilities","36136.33","PLN","36136.33","1.0","14","2020-09-04","2020-09-11","False","0","PAID","pan Alan Ciepluch","False",""
"TXN0008923","2020-08-07","FINCORP-SE","EXPENSE","5040","CC-RND","V0010","Stroh Rogge Stiftung & Co. KGaA","Invoice #VI-674441 - Logistics & Freight","4694.63","EUR","20741.33","4.4181","45","2020-09-21","2020-09-25","False","0","PAID","Dariusz Syroka","False",""
"TXN0008924","2020-08-20","FINCORP-SE","EXPENSE","6100","CC-FIN","V0041","Fundacja Mikłaszewicz","Invoice #VI-358931 - Maintenance","28265.69","PLN","28265.69","1.0","30","2020-09-19","2020-09-18","False","0","PAID","Stephen Obrien","False",""
"TXN0008925","2020-08-01","FINCORP-SE","EXPENSE","5010","CC-SALES-DE","V0007","Foster Group","Invoice #VI-080014 - Raw Materials","29114.93","PLN","29114.93","1.0","30","2020-08-31","2020-10-25","False","0","PAID","Dr. Ruth Röhricht B.A.","False",""
"TXN0008926","2020-08-04","FINCORP-SE","EXPENSE","6090","CC-SALES-SE","V0028","Spółdzielnia Indyk Sp. z o.o.","Invoice #VI-602045 - Energy & Utilities","37384.94","PLN","37384.94","1.0","14","2020-08-18","2020-08-16","False","0","PAID","pani Sylwia Maciejuk","False",""
"TXN0008927","2020-08-01","FINCORP-SE","EXPENSE","6060","CC-SALES-DE","V0022","Stout Ltd","Invoice #VI-310491 - Professional Services","3218.22","EUR","13891.14","4.3164","30","2020-08-31","2020-09-03","False","0","PAID","Vittorio Bolander-Beyer","False",""
"TXN0008928","2020-08-12","FINCORP-SE","EXPENSE","5010","CC-MFG","V0005","Oliver-Wiggins","Invoice #VI-406331 - Raw Materials","14331.91","PLN","14331.91","1.0","30","2020-09-11","2020-09-12","False","0","PAID","Michael Garcia","False",""
"TXN0008929","2020-08-21","FINCORP-SE","EXPENSE","5010","CC-PROC","V0005","Oliver-Wiggins","Invoice #VI-812245 - Raw Materials","21051.81","PLN","21051.81","1.0","30","2020-09-20","2020-09-24","False","0","PAID","pani Olga Kilar","False",""
"TXN0008930","2020-08-20","FINCORP-SE","EXPENSE","6050","CC-MFG","V0038","Arnold LLC","Invoice #VI-032514 - Travel","25485.34","PLN","25485.34","1.0","14","2020-09-03","2020-09-10","False","0","PAID","Dittmar Döhn","False",""
"TXN0008931","2020-08-10","FINCORP-SE","EXPENSE","6020","CC-RND","V0026","Ramirez PLC","Invoice #VI-956572 - Facilities & Rent","16265.6","PLN","16265.6","1.0","30","2020-09-09","2020-09-15","False","0","PAID","Leni Barkholz","False",""
"TXN0008932","2020-08-01","FINCORP-SE","EXPENSE","5010","CC-MGMT","V0005","Oliver-Wiggins","Invoice #VI-840007 - Raw Materials","13739.16","PLN","13739.16","1.0","30","2020-08-31","2020-09-06","False","0","PAID","Sarah Manning","False",""
"TXN0008933","2020-08-09","FINCORP-SE","EXPENSE","6100","CC-RND","V0042","Koch Zirme AG","Invoice #VI-332923 - Maintenance","21838.04","PLN","21838.04","1.0","30","2020-09-08","2020-09-11","False","0","PAID","Nevenka Tschentscher-Schmidtke","False",""
"TXN0008934","2020-08-25","FINCORP-SE","EXPENSE","6020","CC-MFG","V0026","Ramirez PLC","Invoice #VI-491876 - Facilities & Rent","23489.83","PLN","23489.83","1.0","30","2020-09-24","2020-09-26","False","0","PAID","Tobiasz Rasała","False",""
"TXN0008935","2020-08-22","FINCORP-SE","EXPENSE","6080","CC-LOG","V0035","Reilly  Byrd and Andrade","Invoice #VI-510473 - Insurance","18272.76","PLN","18272.76","1.0","30","2020-09-21","2020-09-26","False","0","PAID","Aleksander Cudzich","False",""
"TXN0008936","2020-08-04","FINCORP-SE","EXPENSE","5030","CC-SALES-DE","V0049","Staude","Invoice #VI-910840 - Manufacturing Equipment","5179.5","EUR","22797.56","4.4015","60","2020-10-03","2020-10-10","False","0","PAID","Ing. Catrin Kostolzin","False",""
"TXN0008937","2020-08-04","FINCORP-SE","EXPENSE","5010","CC-SALES-SE","V0008","Bolander","Invoice #VI-062120 - Raw Materials","20229.06","PLN","20229.06","1.0","30","2020-09-03","2020-09-07","False","0","PAID","Elijah Ramirez","False",""
"TXN0008938","2020-08-25","FINCORP-SE","EXPENSE","6040","CC-RND","V0031","Maciejko-Kolman Sp.k.","Invoice #VI-955234 - Marketing","8611.85","EUR","37998.06","4.4123","30","2020-09-24","2020-09-21","False","0","PAID","Dipl.-Ing. Bogdan Staude","False",""
"TXN0008939","2020-08-25","FINCORP-SE","EXPENSE","7010","CC-IT","V0044","Rädel Scheel GmbH","Invoice #VI-555735 - Banking","37691.74","PLN","37691.74","1.0","7","2020-09-01","2020-08-30","False","0","PAID","Randy White","False",""
"TXN0008940","2020-08-28","FINCORP-SE","EXPENSE","5030","CC-SALES-SE","V0049","Staude","Invoice #VI-997956 - Manufacturing Equipment","4014.89","EUR","17844.59","4.4446","60","2020-10-27","2020-10-24","False","0","PAID","Prof. Marieluise Spieß B.Eng.","False",""
"TXN0008941","2020-09-15","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0003","FPUH Cybul-Prejs Sp.k.","Invoice #INV-245512 - Logistics fee","8002.77","USD","30103.23","3.7616","45","2020-10-30","2020-10-25","False","0","PAID","Mercedes Wilson","False",""
"TXN0008942","2020-09-01","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0190","Campbell Group","Invoice #INV-641051 - Monthly retainer","8406.21","USD","31487.15","3.7457","14","2020-09-15","2020-09-22","True","2140","PAID","Andrzej Kocurek","False",""
"TXN0008943","2020-09-18","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0002","Jarmuła Sp.j.","Invoice #INV-334939 - Logistics fee","7658.22","USD","30764.58","4.0172","45","2020-11-02","2020-11-06","True","2092","PAID","Krista Espinoza","False",""
"TXN0008944","2020-09-10","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0132","PPUH Gral-Mak Sp.k.","Invoice #INV-582637 - Product delivery","9032.88","USD","35055.7","3.8809","14","2020-09-24","2020-10-03","True","2131","PAID","Adriane Scholz B.Sc.","False",""
"TXN0008945","2020-09-12","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0060","Gonzalez and Sons","Invoice #INV-410038 - Service contract","5178.56","USD","20433.56","3.9458","30","2020-10-12","2020-10-10","False","0","PAID","Błażej Zegadło","False",""
"TXN0008946","2020-09-04","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0040","Nelson Group","Invoice #INV-443208 - Monthly retainer","7730.0","USD","29953.74","3.875","45","2020-10-19","2020-10-19","False","0","PAID","Miriam Schleich","False",""
"TXN0008947","2020-09-29","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0172","Grupa Subocz-Giers i syn s.c.","Invoice #INV-271316 - Product delivery","7838.58","USD","31799.57","4.0568","14","2020-10-13","2020-10-16","True","2112","PAID","Herr Hagen Stey","False",""
"TXN0008948","2020-09-14","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0076","PPUH Janoszka","Invoice #INV-692747 - Monthly retainer","7421.49","USD","29878.19","4.0259","30","2020-10-14","2020-10-16","True","2111","PAID","Chelsea Miller","False",""
"TXN0008949","2020-09-21","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0198","Krause Kostolzin KG","Invoice #INV-856208 - Monthly retainer","9572.96","USD","36346.6","3.7968","14","2020-10-05","2020-10-07","True","2120","PAID","Tola Kręcichwost","False",""
"TXN0008950","2020-09-20","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0080","Parrish  White and Stanley","Invoice #INV-291783 - Product delivery","6178.34","USD","24723.25","4.0016","30","2020-10-20","2020-10-29","True","2105","PAID","Tola Oleśkiewicz","False",""
"TXN0008951","2020-09-05","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0122","Gabinety Wendt-Dawidek s.c.","Invoice #INV-067985 - Monthly retainer","9009.68","USD","34803.49","3.8629","30","2020-10-05","2020-10-05","False","0","PAID","Dipl.-Ing. Edelbert Seifert","False",""
"TXN0008952","2020-09-01","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0056","Gabinety Kołata","Invoice #INV-088509 - Logistics fee","6830.8","USD","25586.13","3.7457","30","2020-10-01","2020-10-03","True","2124","PAID","Sara Pärtzelt","False",""
"TXN0008953","2020-09-14","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0093","Jones  Fields and Anderson","Invoice #INV-239653 - Logistics fee","9551.84","USD","38454.74","4.0259","30","2020-10-14","2020-10-20","True","2111","PAID","Cemal Mühle B.Eng.","False",""
"TXN0008954","2020-09-08","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0087","Röhrdanz","Invoice #INV-264032 - Product delivery","7507.32","USD","28798.82","3.8361","30","2020-10-08","2020-10-18","True","2117","PAID","Tobiasz Makieła","False",""
"TXN0008955","2020-09-06","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0004","Gerlach Ladeck GmbH & Co. OHG","Invoice #INV-298108 - Product delivery","9325.2","USD","36150.08","3.8766","45","2020-10-21","2020-10-30","True","2104","PAID","Gabriel Krause","False",""
"TXN0008956","2020-09-19","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0188","Taylor Group","Invoice #INV-051067 - Product delivery","5213.27","USD","20879.66","4.0051","14","2020-10-03","2020-10-02","False","0","PAID","Sarah Douglas","False",""
"TXN0008957","2020-09-04","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0059","Herrera  Garrison and Simpson","Invoice #INV-136714 - Service contract","8705.28","USD","33732.98","3.875","30","2020-10-04","2020-09-29","False","0","PAID","Emine Trub","False",""
"TXN0008958","2020-09-26","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0054","Huhn Hein AG","Invoice #INV-005468 - Logistics fee","5353.25","USD","21952.07","4.1007","30","2020-10-26","2020-11-03","True","2099","PAID","Dipl.-Ing. Liesel Hövel","False",""
"TXN0008959","2020-09-11","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0005","Fundacja Trznadel","Invoice #INV-424899 - Product delivery","4890.36","USD","19260.68","3.9385","45","2020-10-26","2020-11-19","True","2099","PAID","Gabriel Ebert B.A.","False",""
"TXN0008960","2020-09-11","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0024","Cholewka-Siedlaczek Sp. z o.o.","Invoice #INV-943895 - Logistics fee","9247.3","USD","36420.5","3.9385","45","2020-10-26","2020-10-27","True","2099","PAID","Leah Malone","False",""
